Date,Country,Type,Cases
3/17/2020,Gibraltar,Confirmed,3
3/17/2020,Gibraltar,Deaths,0
3/17/2020,Gibraltar,Critical,
3/17/2020,Gibraltar,Recovered,1
3/18/2020,Gibraltar,Confirmed,3
3/18/2020,Gibraltar,Deaths,0
3/18/2020,Gibraltar,Critical,
3/18/2020,Gibraltar,Recovered,1
3/19/2020,Gibraltar,Confirmed,8
3/19/2020,Gibraltar,Deaths,0
3/19/2020,Gibraltar,Critical,
3/19/2020,Gibraltar,Recovered,2
3/20/2020,Gibraltar,Confirmed,10
3/20/2020,Gibraltar,Deaths,0
3/20/2020,Gibraltar,Critical,1
3/20/2020,Gibraltar,Recovered,2
3/21/2020,Gibraltar,Confirmed,10
3/21/2020,Gibraltar,Deaths,0
3/21/2020,Gibraltar,Critical,1
3/21/2020,Gibraltar,Recovered,2
3/22/2020,Gibraltar,Confirmed,10
3/22/2020,Gibraltar,Deaths,0
3/22/2020,Gibraltar,Critical,1
3/22/2020,Gibraltar,Recovered,2
3/17/2020,Greece,Confirmed,387
3/17/2020,Greece,Deaths,5
3/17/2020,Greece,Critical,
3/17/2020,Greece,Recovered,10
3/18/2020,Greece,Confirmed,387
3/18/2020,Greece,Deaths,5
3/18/2020,Greece,Critical,
3/18/2020,Greece,Recovered,10
3/19/2020,Greece,Confirmed,464
3/19/2020,Greece,Deaths,6
3/19/2020,Greece,Critical,
3/19/2020,Greece,Recovered,10
3/20/2020,Greece,Confirmed,495
3/20/2020,Greece,Deaths,10
3/20/2020,Greece,Critical,20
3/20/2020,Greece,Recovered,19
3/21/2020,Greece,Confirmed,530
3/21/2020,Greece,Deaths,13
3/21/2020,Greece,Critical,18
3/21/2020,Greece,Recovered,19
3/22/2020,Greece,Confirmed,624
3/22/2020,Greece,Deaths,15
3/22/2020,Greece,Critical,34
3/22/2020,Greece,Recovered,19
3/18/2020,Greenland,Confirmed,2
3/18/2020,Greenland,Deaths,0
3/18/2020,Greenland,Critical,
3/18/2020,Greenland,Recovered,
3/19/2020,Greenland,Confirmed,2
3/19/2020,Greenland,Deaths,0
3/19/2020,Greenland,Critical,
3/19/2020,Greenland,Recovered,
3/20/2020,Greenland,Confirmed,2
3/20/2020,Greenland,Deaths,0
3/20/2020,Greenland,Critical,0
3/20/2020,Greenland,Recovered,0
3/21/2020,Greenland,Confirmed,2
3/21/2020,Greenland,Deaths,0
3/21/2020,Greenland,Critical,N/A
3/21/2020,Greenland,Recovered,N/A
3/22/2020,Greenland,Confirmed,2
3/22/2020,Greenland,Deaths,0
3/22/2020,Greenland,Critical,N/A
3/22/2020,Greenland,Recovered,N/A
3/17/2020,Guatemala,Confirmed,6
3/17/2020,Guatemala,Deaths,1
3/17/2020,Guatemala,Critical,
3/17/2020,Guatemala,Recovered,
3/18/2020,Guatemala,Confirmed,6
3/18/2020,Guatemala,Deaths,1
3/18/2020,Guatemala,Critical,
3/18/2020,Guatemala,Recovered,
3/19/2020,Guatemala,Confirmed,7
3/19/2020,Guatemala,Deaths,1
3/19/2020,Guatemala,Critical,
3/19/2020,Guatemala,Recovered,
3/20/2020,Guatemala,Confirmed,9
3/20/2020,Guatemala,Deaths,1
3/20/2020,Guatemala,Critical,0
3/20/2020,Guatemala,Recovered,0
3/21/2020,Guatemala,Confirmed,13
3/21/2020,Guatemala,Deaths,1
3/21/2020,Guatemala,Critical,N/A
3/21/2020,Guatemala,Recovered,N/A
3/22/2020,Guatemala,Confirmed,17
3/22/2020,Guatemala,Deaths,1
3/22/2020,Guatemala,Critical,N/A
3/22/2020,Guatemala,Recovered,N/A
3/19/2020,Guernsey,Confirmed,1
3/19/2020,Guernsey,Deaths,0
3/19/2020,Guernsey,Critical,
3/19/2020,Guernsey,Recovered,
3/20/2020,Guernsey,Confirmed,1
3/20/2020,Guernsey,Deaths,0
3/20/2020,Guernsey,Critical,0
3/20/2020,Guernsey,Recovered,0
3/21/2020,Guernsey,Confirmed,2
3/21/2020,Guernsey,Deaths,0
3/21/2020,Guernsey,Critical,N/A
3/21/2020,Guernsey,Recovered,N/A
3/22/2020,Guernsey,Confirmed,2
3/22/2020,Guernsey,Deaths,0
3/22/2020,Guernsey,Critical,N/A
3/22/2020,Guernsey,Recovered,N/A
3/17/2020,Guinea,Confirmed,1
3/17/2020,Guinea,Deaths,0
3/17/2020,Guinea,Critical,
3/17/2020,Guinea,Recovered,
3/18/2020,Guinea,Confirmed,1
3/18/2020,Guinea,Deaths,0
3/18/2020,Guinea,Critical,
3/18/2020,Guinea,Recovered,
3/19/2020,Guinea,Confirmed,2
3/19/2020,Guinea,Deaths,0
3/19/2020,Guinea,Critical,
3/19/2020,Guinea,Recovered,
3/20/2020,Guinea,Confirmed,2
3/20/2020,Guinea,Deaths,0
3/20/2020,Guinea,Critical,0
3/20/2020,Guinea,Recovered,0
3/21/2020,Guinea,Confirmed,2
3/21/2020,Guinea,Deaths,0
3/21/2020,Guinea,Critical,N/A
3/21/2020,Guinea,Recovered,N/A
3/22/2020,Guinea,Confirmed,2
3/22/2020,Guinea,Deaths,0
3/22/2020,Guinea,Critical,N/A
3/22/2020,Guinea,Recovered,N/A
3/19/2020,Guyana,Confirmed,4
3/19/2020,Guyana,Deaths,0
3/19/2020,Guyana,Critical,
3/19/2020,Guyana,Recovered,
3/20/2020,Guyana,Confirmed,5
3/20/2020,Guyana,Deaths,0
3/20/2020,Guyana,Critical,0
3/20/2020,Guyana,Recovered,0
3/21/2020,Guyana,Confirmed,5
3/21/2020,Guyana,Deaths,0
3/21/2020,Guyana,Critical,N/A
3/21/2020,Guyana,Recovered,N/A
3/22/2020,Guyana,Confirmed,5
3/22/2020,Guyana,Deaths,0
3/22/2020,Guyana,Critical,N/A
3/22/2020,Guyana,Recovered,N/A
3/19/2020,Haiti,Confirmed,2
3/19/2020,Haiti,Deaths,0
3/19/2020,Haiti,Critical,
3/19/2020,Haiti,Recovered,
3/20/2020,Haiti,Confirmed,2
3/20/2020,Haiti,Deaths,0
3/20/2020,Haiti,Critical,0
3/20/2020,Haiti,Recovered,0
3/21/2020,Haiti,Confirmed,2
3/21/2020,Haiti,Deaths,0
3/21/2020,Haiti,Critical,N/A
3/21/2020,Haiti,Recovered,N/A
3/22/2020,Haiti,Confirmed,2
3/22/2020,Haiti,Deaths,0
3/22/2020,Haiti,Critical,N/A
3/22/2020,Haiti,Recovered,N/A
3/17/2020,Honduras,Confirmed,8
3/17/2020,Honduras,Deaths,0
3/17/2020,Honduras,Critical,
3/17/2020,Honduras,Recovered,
3/18/2020,Honduras,Confirmed,8
3/18/2020,Honduras,Deaths,0
3/18/2020,Honduras,Critical,
3/18/2020,Honduras,Recovered,
3/19/2020,Honduras,Confirmed,12
3/19/2020,Honduras,Deaths,0
3/19/2020,Honduras,Critical,
3/19/2020,Honduras,Recovered,
3/20/2020,Honduras,Confirmed,24
3/20/2020,Honduras,Deaths,0
3/20/2020,Honduras,Critical,0
3/20/2020,Honduras,Recovered,0
3/21/2020,Honduras,Confirmed,24
3/21/2020,Honduras,Deaths,0
3/21/2020,Honduras,Critical,N/A
3/21/2020,Honduras,Recovered,N/A
3/22/2020,Honduras,Confirmed,26
3/22/2020,Honduras,Deaths,0
3/22/2020,Honduras,Critical,N/A
3/22/2020,Honduras,Recovered,N/A
3/17/2020,Hong Kong,Confirmed,158
3/17/2020,Hong Kong,Deaths,4
3/17/2020,Hong Kong,Critical,2
3/17/2020,Hong Kong,Recovered,88
3/18/2020,Hong Kong,Confirmed,193
3/18/2020,Hong Kong,Deaths,4
3/18/2020,Hong Kong,Critical,2
3/18/2020,Hong Kong,Recovered,95
3/19/2020,Hong Kong,Confirmed,193
3/19/2020,Hong Kong,Deaths,4
3/19/2020,Hong Kong,Critical,2
3/19/2020,Hong Kong,Recovered,95
3/20/2020,Hong Kong,Confirmed,256
3/20/2020,Hong Kong,Deaths,4
3/20/2020,Hong Kong,Critical,4
3/20/2020,Hong Kong,Recovered,98
3/21/2020,Hong Kong,Confirmed,274
3/21/2020,Hong Kong,Deaths,4
3/21/2020,Hong Kong,Critical,4
3/21/2020,Hong Kong,Recovered,100
3/22/2020,Hong Kong,Confirmed,318
3/22/2020,Hong Kong,Deaths,4
3/22/2020,Hong Kong,Critical,4
3/22/2020,Hong Kong,Recovered,100
3/17/2020,Hungary,Confirmed,50
3/17/2020,Hungary,Deaths,1
3/17/2020,Hungary,Critical,
3/17/2020,Hungary,Recovered,2
3/18/2020,Hungary,Confirmed,50
3/18/2020,Hungary,Deaths,1
3/18/2020,Hungary,Critical,
3/18/2020,Hungary,Recovered,2
3/19/2020,Hungary,Confirmed,73
3/19/2020,Hungary,Deaths,1
3/19/2020,Hungary,Critical,
3/19/2020,Hungary,Recovered,2
3/20/2020,Hungary,Confirmed,85
3/20/2020,Hungary,Deaths,3
3/20/2020,Hungary,Critical,0
3/20/2020,Hungary,Recovered,7
3/21/2020,Hungary,Confirmed,103
3/21/2020,Hungary,Deaths,3
3/21/2020,Hungary,Critical,N/A
3/21/2020,Hungary,Recovered,7
3/22/2020,Hungary,Confirmed,131
3/22/2020,Hungary,Deaths,3
3/22/2020,Hungary,Critical,N/A
3/22/2020,Hungary,Recovered,7
3/17/2020,Iceland,Confirmed,247
3/17/2020,Iceland,Deaths,0
3/17/2020,Iceland,Critical,
3/17/2020,Iceland,Recovered,5
3/18/2020,Iceland,Confirmed,247
3/18/2020,Iceland,Deaths,0
3/18/2020,Iceland,Critical,
3/18/2020,Iceland,Recovered,5
3/19/2020,Iceland,Confirmed,330
3/19/2020,Iceland,Deaths,0
3/19/2020,Iceland,Critical,
3/19/2020,Iceland,Recovered,5
3/20/2020,Iceland,Confirmed,409
3/20/2020,Iceland,Deaths,0
3/20/2020,Iceland,Critical,1
3/20/2020,Iceland,Recovered,5
3/21/2020,Iceland,Confirmed,473
3/21/2020,Iceland,Deaths,0
3/21/2020,Iceland,Critical,1
3/21/2020,Iceland,Recovered,5
3/22/2020,Iceland,Confirmed,568
3/22/2020,Iceland,Deaths,0
3/22/2020,Iceland,Critical,1
3/22/2020,Iceland,Recovered,5
3/17/2020,India,Confirmed,137
3/17/2020,India,Deaths,3
3/17/2020,India,Critical,
3/17/2020,India,Recovered,14
3/18/2020,India,Confirmed,147
3/18/2020,India,Deaths,3
3/18/2020,India,Critical,
3/18/2020,India,Recovered,14
3/19/2020,India,Confirmed,173
3/19/2020,India,Deaths,4
3/19/2020,India,Critical,
3/19/2020,India,Recovered,15
3/20/2020,India,Confirmed,236
3/20/2020,India,Deaths,4
3/20/2020,India,Critical,0
3/20/2020,India,Recovered,15
3/21/2020,India,Confirmed,315
3/21/2020,India,Deaths,4
3/21/2020,India,Critical,N/A
3/21/2020,India,Recovered,23
3/22/2020,India,Confirmed,324
3/22/2020,India,Deaths,4
3/22/2020,India,Critical,N/A
3/22/2020,India,Recovered,23
3/17/2020,Indonesia,Confirmed,172
3/17/2020,Indonesia,Deaths,7
3/17/2020,Indonesia,Critical,
3/17/2020,Indonesia,Recovered,9
3/18/2020,Indonesia,Confirmed,227
3/18/2020,Indonesia,Deaths,19
3/18/2020,Indonesia,Critical,
3/18/2020,Indonesia,Recovered,11
3/19/2020,Indonesia,Confirmed,309
3/19/2020,Indonesia,Deaths,25
3/19/2020,Indonesia,Critical,
3/19/2020,Indonesia,Recovered,15
3/20/2020,Indonesia,Confirmed,369
3/20/2020,Indonesia,Deaths,32
3/20/2020,Indonesia,Critical,0
3/20/2020,Indonesia,Recovered,17
3/21/2020,Indonesia,Confirmed,450
3/21/2020,Indonesia,Deaths,38
3/21/2020,Indonesia,Critical,N/A
3/21/2020,Indonesia,Recovered,17
3/22/2020,Indonesia,Confirmed,514
3/22/2020,Indonesia,Deaths,48
3/22/2020,Indonesia,Critical,N/A
3/22/2020,Indonesia,Recovered,17
3/17/2020,Iran,Confirmed,16169
3/17/2020,Iran,Deaths,988
3/17/2020,Iran,Critical,
3/17/2020,Iran,Recovered,5389
3/18/2020,Iran,Confirmed,17361
3/18/2020,Iran,Deaths,1135
3/18/2020,Iran,Critical,
3/18/2020,Iran,Recovered,5710
3/19/2020,Iran,Confirmed,18407
3/19/2020,Iran,Deaths,1284
3/19/2020,Iran,Critical,
3/19/2020,Iran,Recovered,5979
3/20/2020,Iran,Confirmed,19644
3/20/2020,Iran,Deaths,1433
3/20/2020,Iran,Critical,0
3/20/2020,Iran,Recovered,6745
3/21/2020,Iran,Confirmed,20610
3/21/2020,Iran,Deaths,1556
3/21/2020,Iran,Critical,N/A
3/21/2020,Iran,Recovered,7635
3/22/2020,Iran,Confirmed,21638
3/22/2020,Iran,Deaths,1685
3/22/2020,Iran,Critical,N/A
3/22/2020,Iran,Recovered,7913
3/17/2020,Iraq,Confirmed,154
3/17/2020,Iraq,Deaths,11
3/17/2020,Iraq,Critical,
3/17/2020,Iraq,Recovered,41
3/18/2020,Iraq,Confirmed,154
3/18/2020,Iraq,Deaths,11
3/18/2020,Iraq,Critical,
3/18/2020,Iraq,Recovered,41
3/19/2020,Iraq,Confirmed,177
3/19/2020,Iraq,Deaths,12
3/19/2020,Iraq,Critical,
3/19/2020,Iraq,Recovered,49
3/20/2020,Iraq,Confirmed,208
3/20/2020,Iraq,Deaths,17
3/20/2020,Iraq,Critical,0
3/20/2020,Iraq,Recovered,49
3/21/2020,Iraq,Confirmed,208
3/21/2020,Iraq,Deaths,17
3/21/2020,Iraq,Critical,N/A
3/21/2020,Iraq,Recovered,49
3/22/2020,Iraq,Confirmed,214
3/22/2020,Iraq,Deaths,17
3/22/2020,Iraq,Critical,N/A
3/22/2020,Iraq,Recovered,52
3/17/2020,Ireland,Confirmed,292
3/17/2020,Ireland,Deaths,2
3/17/2020,Ireland,Critical,
3/17/2020,Ireland,Recovered,
3/18/2020,Ireland,Confirmed,366
3/18/2020,Ireland,Deaths,2
3/18/2020,Ireland,Critical,
3/18/2020,Ireland,Recovered,
3/19/2020,Ireland,Confirmed,366
3/19/2020,Ireland,Deaths,2
3/19/2020,Ireland,Critical,
3/19/2020,Ireland,Recovered,
3/20/2020,Ireland,Confirmed,683
3/20/2020,Ireland,Deaths,3
3/20/2020,Ireland,Critical,0
3/20/2020,Ireland,Recovered,0
3/21/2020,Ireland,Confirmed,785
3/21/2020,Ireland,Deaths,3
3/21/2020,Ireland,Critical,N/A
3/21/2020,Ireland,Recovered,N/A
3/22/2020,Ireland,Confirmed,906
3/22/2020,Ireland,Deaths,4
3/22/2020,Ireland,Critical,N/A
3/22/2020,Ireland,Recovered,N/A
3/19/2020,Isle of Man,Confirmed,1
3/19/2020,Isle of Man,Deaths,0
3/19/2020,Isle of Man,Critical,
3/19/2020,Isle of Man,Recovered,
3/20/2020,Isle of Man,Confirmed,1
3/20/2020,Isle of Man,Deaths,0
3/20/2020,Isle of Man,Critical,0
3/20/2020,Isle of Man,Recovered,0
3/21/2020,Isle of Man,Confirmed,2
3/21/2020,Isle of Man,Deaths,0
3/21/2020,Isle of Man,Critical,N/A
3/21/2020,Isle of Man,Recovered,N/A
3/22/2020,Isle of Man,Confirmed,2
3/22/2020,Isle of Man,Deaths,0
3/22/2020,Isle of Man,Critical,N/A
3/22/2020,Isle of Man,Recovered,N/A
3/17/2020,Israel,Confirmed,337
3/17/2020,Israel,Deaths,0
3/17/2020,Israel,Critical,
3/17/2020,Israel,Recovered,5
3/18/2020,Israel,Confirmed,337
3/18/2020,Israel,Deaths,0
3/18/2020,Israel,Critical,
3/18/2020,Israel,Recovered,5
3/19/2020,Israel,Confirmed,573
3/19/2020,Israel,Deaths,0
3/19/2020,Israel,Critical,6
3/19/2020,Israel,Recovered,14
3/20/2020,Israel,Confirmed,705
3/20/2020,Israel,Deaths,1
3/20/2020,Israel,Critical,10
3/20/2020,Israel,Recovered,14
3/21/2020,Israel,Confirmed,883
3/21/2020,Israel,Deaths,1
3/21/2020,Israel,Critical,15
3/21/2020,Israel,Recovered,14
3/22/2020,Israel,Confirmed,945
3/22/2020,Israel,Deaths,1
3/22/2020,Israel,Critical,20
3/22/2020,Israel,Recovered,37
3/17/2020,Italy,Confirmed,31506
3/17/2020,Italy,Deaths,2503
3/17/2020,Italy,Critical,
3/17/2020,Italy,Recovered,2941
3/18/2020,Italy,Confirmed,35713
3/18/2020,Italy,Deaths,2978
3/18/2020,Italy,Critical,
3/18/2020,Italy,Recovered,4025
3/19/2020,Italy,Confirmed,41035
3/19/2020,Italy,Deaths,3405
3/19/2020,Italy,Critical,
3/19/2020,Italy,Recovered,4440
3/20/2020,Italy,Confirmed,47021
3/20/2020,Italy,Deaths,4032
3/20/2020,Italy,Critical,2655
3/20/2020,Italy,Recovered,5129
3/21/2020,Italy,Confirmed,53578
3/21/2020,Italy,Deaths,4825
3/21/2020,Italy,Critical,2857
3/21/2020,Italy,Recovered,6072
3/22/2020,Italy,Confirmed,59138
3/22/2020,Italy,Deaths,5476
3/22/2020,Italy,Critical,3009
3/22/2020,Italy,Recovered,7024
3/17/2020,Ivory Coast,Confirmed,6
3/17/2020,Ivory Coast,Deaths,0
3/17/2020,Ivory Coast,Critical,
3/17/2020,Ivory Coast,Recovered,
3/18/2020,Ivory Coast,Confirmed,6
3/18/2020,Ivory Coast,Deaths,0
3/18/2020,Ivory Coast,Critical,
3/18/2020,Ivory Coast,Recovered,
3/19/2020,Ivory Coast,Confirmed,6
3/19/2020,Ivory Coast,Deaths,0
3/19/2020,Ivory Coast,Critical,
3/19/2020,Ivory Coast,Recovered,
3/20/2020,Ivory Coast,Confirmed,9
3/20/2020,Ivory Coast,Deaths,0
3/20/2020,Ivory Coast,Critical,0
3/20/2020,Ivory Coast,Recovered,0
3/21/2020,Ivory Coast,Confirmed,14
3/21/2020,Ivory Coast,Deaths,0
3/21/2020,Ivory Coast,Critical,N/A
3/21/2020,Ivory Coast,Recovered,N/A
3/22/2020,Ivory Coast,Confirmed,14
3/22/2020,Ivory Coast,Deaths,0
3/22/2020,Ivory Coast,Critical,N/A
3/22/2020,Ivory Coast,Recovered,N/A
3/17/2020,Jamaica,Confirmed,12
3/17/2020,Jamaica,Deaths,0
3/17/2020,Jamaica,Critical,
3/17/2020,Jamaica,Recovered,
3/18/2020,Jamaica,Confirmed,13
3/18/2020,Jamaica,Deaths,1
3/18/2020,Jamaica,Critical,
3/18/2020,Jamaica,Recovered,
3/19/2020,Jamaica,Confirmed,15
3/19/2020,Jamaica,Deaths,1
3/19/2020,Jamaica,Critical,
3/19/2020,Jamaica,Recovered,
3/20/2020,Jamaica,Confirmed,16
3/20/2020,Jamaica,Deaths,1
3/20/2020,Jamaica,Critical,0
3/20/2020,Jamaica,Recovered,0
3/21/2020,Jamaica,Confirmed,19
3/21/2020,Jamaica,Deaths,1
3/21/2020,Jamaica,Critical,N/A
3/21/2020,Jamaica,Recovered,N/A
3/22/2020,Jamaica,Confirmed,19
3/22/2020,Jamaica,Deaths,1
3/22/2020,Jamaica,Critical,N/A
3/22/2020,Jamaica,Recovered,N/A
3/17/2020,Japan,Confirmed,835
3/17/2020,Japan,Deaths,29
3/17/2020,Japan,Critical,
3/17/2020,Japan,Recovered,164
3/18/2020,Japan,Confirmed,835
3/18/2020,Japan,Deaths,29
3/18/2020,Japan,Critical,
3/18/2020,Japan,Recovered,164
3/19/2020,Japan,Confirmed,956
3/19/2020,Japan,Deaths,40
3/19/2020,Japan,Critical,
3/19/2020,Japan,Recovered,215
3/20/2020,Japan,Confirmed,967
3/20/2020,Japan,Deaths,33
3/20/2020,Japan,Critical,49
3/20/2020,Japan,Recovered,215
3/21/2020,Japan,Confirmed,1055
3/21/2020,Japan,Deaths,36
3/21/2020,Japan,Critical,49
3/21/2020,Japan,Recovered,215
3/22/2020,Japan,Confirmed,1101
3/22/2020,Japan,Deaths,41
3/22/2020,Japan,Critical,49
3/22/2020,Japan,Recovered,215
3/19/2020,Jersey,Confirmed,6
3/19/2020,Jersey,Deaths,0
3/19/2020,Jersey,Critical,
3/19/2020,Jersey,Recovered,
3/20/2020,Jersey,Confirmed,10
3/20/2020,Jersey,Deaths,0
3/20/2020,Jersey,Critical,0
3/20/2020,Jersey,Recovered,0
3/21/2020,Jersey,Confirmed,12
3/21/2020,Jersey,Deaths,0
3/21/2020,Jersey,Critical,N/A
3/21/2020,Jersey,Recovered,N/A
3/22/2020,Jersey,Confirmed,12
3/22/2020,Jersey,Deaths,0
3/22/2020,Jersey,Critical,N/A
3/22/2020,Jersey,Recovered,N/A
3/17/2020,Jordan,Confirmed,48
3/17/2020,Jordan,Deaths,0
3/17/2020,Jordan,Critical,
3/17/2020,Jordan,Recovered,1
3/18/2020,Jordan,Confirmed,48
3/18/2020,Jordan,Deaths,0
3/18/2020,Jordan,Critical,
3/18/2020,Jordan,Recovered,1
3/19/2020,Jordan,Confirmed,56
3/19/2020,Jordan,Deaths,0
3/19/2020,Jordan,Critical,
3/19/2020,Jordan,Recovered,1
3/20/2020,Jordan,Confirmed,69
3/20/2020,Jordan,Deaths,0
3/20/2020,Jordan,Critical,0
3/20/2020,Jordan,Recovered,1
3/21/2020,Jordan,Confirmed,99
3/21/2020,Jordan,Deaths,0
3/21/2020,Jordan,Critical,N/A
3/21/2020,Jordan,Recovered,1
3/22/2020,Jordan,Confirmed,99
3/22/2020,Jordan,Deaths,0
3/22/2020,Jordan,Critical,N/A
3/22/2020,Jordan,Recovered,1
3/17/2020,Kazakhstan,Confirmed,27
3/17/2020,Kazakhstan,Deaths,0
3/17/2020,Kazakhstan,Critical,
3/17/2020,Kazakhstan,Recovered,
3/18/2020,Kazakhstan,Confirmed,35
3/18/2020,Kazakhstan,Deaths,0
3/18/2020,Kazakhstan,Critical,
3/18/2020,Kazakhstan,Recovered,
3/19/2020,Kazakhstan,Confirmed,44
3/19/2020,Kazakhstan,Deaths,0
3/19/2020,Kazakhstan,Critical,
3/19/2020,Kazakhstan,Recovered,
3/20/2020,Kazakhstan,Confirmed,49
3/20/2020,Kazakhstan,Deaths,0
3/20/2020,Kazakhstan,Critical,0
3/20/2020,Kazakhstan,Recovered,0
3/21/2020,Kazakhstan,Confirmed,53
3/21/2020,Kazakhstan,Deaths,0
3/21/2020,Kazakhstan,Critical,N/A
3/21/2020,Kazakhstan,Recovered,N/A
3/22/2020,Kazakhstan,Confirmed,57
3/22/2020,Kazakhstan,Deaths,0
3/22/2020,Kazakhstan,Critical,N/A
3/22/2020,Kazakhstan,Recovered,N/A
3/17/2020,Kenya,Confirmed,4
3/17/2020,Kenya,Deaths,0
3/17/2020,Kenya,Critical,
3/17/2020,Kenya,Recovered,
3/18/2020,Kenya,Confirmed,10
3/18/2020,Kenya,Deaths,0
3/18/2020,Kenya,Critical,
3/18/2020,Kenya,Recovered,
3/19/2020,Kenya,Confirmed,7
3/19/2020,Kenya,Deaths,0
3/19/2020,Kenya,Critical,
3/19/2020,Kenya,Recovered,
3/20/2020,Kenya,Confirmed,7
3/20/2020,Kenya,Deaths,0
3/20/2020,Kenya,Critical,0
3/20/2020,Kenya,Recovered,0
3/21/2020,Kenya,Confirmed,7
3/21/2020,Kenya,Deaths,0
3/21/2020,Kenya,Critical,0
3/21/2020,Kenya,Recovered,0
3/22/2020,Kenya,Confirmed,7
3/22/2020,Kenya,Deaths,0
3/22/2020,Kenya,Critical,0
3/22/2020,Kenya,Recovered,0
3/17/2020,Kosovo,Confirmed,16
3/17/2020,Kosovo,Deaths,0
3/17/2020,Kosovo,Critical,
3/17/2020,Kosovo,Recovered,
3/18/2020,Kosovo,Confirmed,19
3/18/2020,Kosovo,Deaths,0
3/18/2020,Kosovo,Critical,
3/18/2020,Kosovo,Recovered,
3/19/2020,Kosovo,Confirmed,19
3/19/2020,Kosovo,Deaths,0
3/19/2020,Kosovo,Critical,
3/19/2020,Kosovo,Recovered,
3/20/2020,Kosovo,Confirmed,21
3/20/2020,Kosovo,Deaths,0
3/20/2020,Kosovo,Critical,0
3/20/2020,Kosovo,Recovered,0
3/21/2020,Kosovo,Confirmed,24
3/21/2020,Kosovo,Deaths,0
3/21/2020,Kosovo,Critical,N/A
3/21/2020,Kosovo,Recovered,N/A
3/22/2020,Kosovo,Confirmed,31
3/22/2020,Kosovo,Deaths,1
3/22/2020,Kosovo,Critical,N/A
3/22/2020,Kosovo,Recovered,N/A
3/17/2020,Kuwait,Confirmed,123
3/17/2020,Kuwait,Deaths,0
3/17/2020,Kuwait,Critical,
3/17/2020,Kuwait,Recovered,12
3/18/2020,Kuwait,Confirmed,130
3/18/2020,Kuwait,Deaths,0
3/18/2020,Kuwait,Critical,
3/18/2020,Kuwait,Recovered,15
3/19/2020,Kuwait,Confirmed,148
3/19/2020,Kuwait,Deaths,0
3/19/2020,Kuwait,Critical,
3/19/2020,Kuwait,Recovered,18
3/20/2020,Kuwait,Confirmed,159
3/20/2020,Kuwait,Deaths,0
3/20/2020,Kuwait,Critical,5
3/20/2020,Kuwait,Recovered,22
3/21/2020,Kuwait,Confirmed,176
3/21/2020,Kuwait,Deaths,0
3/21/2020,Kuwait,Critical,5
3/21/2020,Kuwait,Recovered,27
3/22/2020,Kuwait,Confirmed,188
3/22/2020,Kuwait,Deaths,0
3/22/2020,Kuwait,Critical,5
3/22/2020,Kuwait,Recovered,30
3/18/2020,Kyrgyzstan,Confirmed,3
3/18/2020,Kyrgyzstan,Deaths,0
3/18/2020,Kyrgyzstan,Critical,
3/18/2020,Kyrgyzstan,Recovered,
3/19/2020,Kyrgyzstan,Confirmed,3
3/19/2020,Kyrgyzstan,Deaths,0
3/19/2020,Kyrgyzstan,Critical,
3/19/2020,Kyrgyzstan,Recovered,
3/20/2020,Kyrgyzstan,Confirmed,3
3/20/2020,Kyrgyzstan,Deaths,0
3/20/2020,Kyrgyzstan,Critical,0
3/20/2020,Kyrgyzstan,Recovered,0
3/21/2020,Kyrgyzstan,Confirmed,12
3/21/2020,Kyrgyzstan,Deaths,0
3/21/2020,Kyrgyzstan,Critical,N/A
3/21/2020,Kyrgyzstan,Recovered,N/A
3/22/2020,Kyrgyzstan,Confirmed,12
3/22/2020,Kyrgyzstan,Deaths,0
3/22/2020,Kyrgyzstan,Critical,N/A
3/22/2020,Kyrgyzstan,Recovered,N/A
3/17/2020,Latvia,Confirmed,49
3/17/2020,Latvia,Deaths,0
3/17/2020,Latvia,Critical,
3/17/2020,Latvia,Recovered,
3/18/2020,Latvia,Confirmed,71
3/18/2020,Latvia,Deaths,0
3/18/2020,Latvia,Critical,
3/18/2020,Latvia,Recovered,
3/19/2020,Latvia,Confirmed,86
3/19/2020,Latvia,Deaths,0
3/19/2020,Latvia,Critical,
3/19/2020,Latvia,Recovered,
3/20/2020,Latvia,Confirmed,111
3/20/2020,Latvia,Deaths,0
3/20/2020,Latvia,Critical,0
3/20/2020,Latvia,Recovered,0
3/21/2020,Latvia,Confirmed,124
3/21/2020,Latvia,Deaths,0
3/21/2020,Latvia,Critical,N/A
3/21/2020,Latvia,Recovered,N/A
3/22/2020,Latvia,Confirmed,139
3/22/2020,Latvia,Deaths,0
3/22/2020,Latvia,Critical,N/A
3/22/2020,Latvia,Recovered,N/A
3/17/2020,Lebanon,Confirmed,109
3/17/2020,Lebanon,Deaths,3
3/17/2020,Lebanon,Critical,2
3/17/2020,Lebanon,Recovered,
3/18/2020,Lebanon,Confirmed,133
3/18/2020,Lebanon,Deaths,3
3/18/2020,Lebanon,Critical,2
3/18/2020,Lebanon,Recovered,
3/19/2020,Lebanon,Confirmed,149
3/19/2020,Lebanon,Deaths,4
3/19/2020,Lebanon,Critical,2
3/19/2020,Lebanon,Recovered,3
3/20/2020,Lebanon,Confirmed,163
3/20/2020,Lebanon,Deaths,4
3/20/2020,Lebanon,Critical,2
3/20/2020,Lebanon,Recovered,3
3/21/2020,Lebanon,Confirmed,187
3/21/2020,Lebanon,Deaths,4
