Date,Country,ConfirmedToDate,NewConfirmed,PrevNewConfirmed,DaysToDouble_New,NewConfirmed_2DayAvg,DaysToDouble_2DayAvg,DeathsToDate,NewDeaths,PrevNewDeaths,DaysToDoubleDeath_New,NewDeaths_2DayAvg,DaysToDoubleDeath_2DayAvg,Recovered,Critical,NewCritical,NewCritical_2DayAvg,ActiveCases,DaysIn,DaysIn5,DaysIn100,DaysIn250,DaysIn1000,DaysInDeaths,DaysInDeaths5,DaysInDeaths100,DaysInDeaths250,DaysInDeaths1000,DaysInCritical,DaysInCritical5,DaysInCritical100,DaysInCritical250,DaysInCritical000
3/17/20,Ireland,366,366,0,1.0,366,1.0,2,2,0,1.0,2,1.0,5,6,6,6,359,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
3/18/20,Ireland,557,191,366,1.3,278.5,1.3,3,1,2,1.4,1.5,1.4,5,6,6,6,549,2,2,2,2,0,2,0,0,0,0,2,2,0,0,1
3/18/20,Ireland,557,0,191,,95.5,4.0,3,0,1,,0.5,4.2,5,6,6,6,549,3,3,3,3,0,3,0,0,0,0,3,3,0,0,1
3/19/2020,Ireland,683,126,0,3.1,63,6.1,3,0,0,,0,,5,6,6,6,675,4,4,4,4,0,4,0,0,0,0,4,4,0,0,1
3/20/2020,Ireland,785,102,126,4.6,114,4.1,3,0,0,,0,,5,6,6,6,777,5,5,5,5,0,5,0,0,0,0,5,5,0,0,1
3/21/2020,Ireland,906,121,102,4.5,111.5,4.9,4,1,0,2.1,0.5,4.2,5,13,13,9.5,897,6,6,6,6,0,6,0,0,0,0,6,6,0,0,1
3/22/2020,Ireland,906,0,121,,60.5,10.4,4,0,1,,0.5,5.6,5,29,29,21,897,7,7,7,7,0,7,0,0,0,0,7,7,0,0,1
3/23/2020,Ireland,906,0,0,,60.5,10.4,4,0,0,,,5.6,5,29,29,29,897,8,8,8,8,0,8,0,0,0,0,8,8,0,0,1
3/19/2020,Isle of Man,2,2,0,1.0,2,1.0,0,0,0,1.0,0,1.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2020,Isle of Man,2,0,2,,1,,0,0,0,,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Isle of Man,5,3,0,0.5,1.5,0.9,0,0,0,,0,,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Isle of Man,5,0,3,,1.5,2.3,0,0,0,,0,,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Isle of Man,5,0,0,,1.5,2.3,0,0,0,,,,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Israel,433,433,0,1.0,433,1.0,0,0,0,1.0,0,1.0,11,5,5,5,422,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
3/18/20,Israel,677,244,433,1.2,338.5,1.2,0,0,0,,0,,11,6,6,5.5,666,2,2,2,2,0,0,0,0,0,0,2,2,0,0,1
3/18/20,Israel,677,0,244,,122,3.8,0,0,0,,0,,11,6,6,6,666,3,3,3,3,0,0,0,0,0,0,3,3,0,0,1
3/19/2020,Israel,705,28,0,16.6,14,33.3,1,1,0,,0.5,,14,6,6,6,690,4,4,4,4,0,1,0,0,0,0,4,4,0,0,1
3/20/2020,Israel,883,178,28,2.7,103,4.7,1,0,1,,0.5,1.4,15,10,10,8,867,5,5,5,5,0,2,0,0,0,0,5,5,0,0,1
3/21/2020,Israel,1071,188,178,3.2,183,3.3,1,0,0,,0,,36,15,15,12.5,1034,6,6,6,6,1,3,0,0,0,0,6,6,0,0,1
3/22/2020,Israel,1071,0,188,,94,7.7,1,0,0,,0,,37,18,18,16.5,1033,7,7,7,7,2,4,0,0,0,0,7,7,0,0,1
3/23/2020,Israel,1238,167,0,4.3,83.5,8.7,1,0,0,,,,37,24,24,21,1200,8,8,8,8,3,5,0,0,0,0,8,8,0,0,1
3/17/20,Italy,35713,35713,0,1.0,35713,1.0,2978,2978,0,1.0,2978,1.0,2941,2060,2060,2060,29794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3/18/20,Italy,41035,5322,35713,3.9,20517.5,3.9,3405,427,2978,4.9,1702.5,4.9,4025,2257,2257,2158.5,33605,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
3/18/20,Italy,41035,0,5322,,2661,8.8,3405,0,427,,213.5,11.2,4025,2257,2257,2257,33605,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
3/19/2020,Italy,47021,5986,0,3.9,2993,7.9,4032,627,0,3.8,313.5,7.6,4440,2498,2498,2377.5,38549,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
3/20/2020,Italy,53578,6557,5986,4.1,6271.5,4.3,4825,793,627,3.6,710,4.0,5129,2655,2655,2576.5,43624,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
3/21/2020,Italy,59138,5560,6557,5.5,6058.5,5.0,5476,651,793,5.2,722,4.7,6072,2857,2857,2756,47590,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1
3/22/2020,Italy,59138,0,5560,,2780,12.0,5476,0,651,,325.5,11.8,7024,3000,3000,2928.5,46638,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
3/23/2020,Italy,59138,0,0,,2780,11.7,5476,0,0,,,11.8,7024,3000,3000,3000,46638,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1
3/17/20,Ivory Coast,9,9,0,1.0,9,1.0,0,0,0,1.0,0,1.0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Ivory Coast,9,0,9,,4.5,,0,0,0,,0,,1,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Ivory Coast,9,0,0,,0,,0,0,0,,0,,1,0,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Ivory Coast,9,0,0,,0,,0,0,0,,0,,1,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Ivory Coast,14,5,0,1.1,2.5,2.2,0,0,0,,0,,1,0,0,0,13,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Ivory Coast,14,0,5,,2.5,3.6,0,0,0,,0,,1,0,0,0,13,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Ivory Coast,14,0,0,,0,,0,0,0,,0,,1,0,0,0,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Ivory Coast,25,11,0,0.8,5.5,1.7,0,0,0,,,,2,0,0,0,23,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Jamaica,15,15,0,1.0,15,1.0,1,1,0,1.0,1,1.0,2,0,0,0,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3/18/20,Jamaica,15,0,15,,7.5,,1,0,1,,0.5,,2,0,0,0,12,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1
3/18/20,Jamaica,15,0,0,,0,,1,0,0,,0,,2,0,0,0,12,3,3,0,0,0,3,0,0,0,0,0,0,0,0,1
3/19/2020,Jamaica,19,4,0,2.1,2,4.2,1,0,0,,0,,2,0,0,0,16,4,4,0,0,0,4,0,0,0,0,0,0,0,0,1
3/20/2020,Jamaica,19,0,4,,2,5.6,1,0,0,,0,,2,0,0,0,16,5,5,0,0,0,5,0,0,0,0,0,0,0,0,1
3/21/2020,Jamaica,19,0,0,,0,,1,0,0,,0,,2,0,0,0,16,6,6,0,0,0,6,0,0,0,0,0,0,0,0,1
3/22/2020,Jamaica,19,0,0,,0,,1,0,0,,0,,2,0,0,0,16,7,7,0,0,0,7,0,0,0,0,0,0,0,0,1
3/23/2020,Jamaica,19,0,0,,0,,1,0,0,,,,2,0,0,0,16,8,8,0,0,0,8,0,0,0,0,0,0,0,0,1
3/17/20,Japan,914,914,0,1.0,914,1.0,29,29,0,1.0,29,1.0,144,41,41,41,741,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0
3/18/20,Japan,943,29,914,17.9,471.5,17.9,33,4,29,5.1,16.5,5.1,191,46,46,43.5,719,2,2,2,2,0,2,2,0,0,0,2,2,0,0,1
3/18/20,Japan,943,0,29,,14.5,34.7,33,0,4,,2,11.6,191,46,46,46,719,3,3,3,3,0,3,3,0,0,0,3,3,0,0,1
3/19/2020,Japan,1007,64,0,7.9,32,15.7,35,2,0,11.6,1,23.1,191,46,46,46,781,4,4,4,4,1,4,4,0,0,0,4,4,0,0,1
3/20/2020,Japan,1054,47,64,11.6,55.5,9.9,36,1,2,24.5,1.5,16.3,215,50,50,48,803,5,5,5,5,2,5,5,0,0,0,5,5,0,0,1
3/21/2020,Japan,1101,47,47,12.0,47,12.0,41,5,1,5.0,3,8.4,215,55,55,52.5,845,6,6,6,6,3,6,6,0,0,0,6,6,0,0,1
3/22/2020,Japan,1101,0,47,,23.5,25.2,41,0,5,,2.5,11.5,235,49,49,52,825,7,7,7,7,4,7,7,0,0,0,7,7,0,0,1
3/23/2020,Japan,1101,0,0,,23.5,24.6,41,0,0,,,11.5,235,49,49,49,825,8,8,8,8,5,8,8,0,0,0,8,8,0,0,1
3/17/20,Jordan,56,56,0,1.0,56,1.0,0,0,0,1.0,0,1.0,1,0,0,0,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Jordan,69,13,56,3.0,34.5,3.0,0,0,0,,0,,1,0,0,0,68,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Jordan,69,0,13,,6.5,7.3,0,0,0,,0,,1,0,0,0,68,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Jordan,85,16,0,3.0,8,6.0,0,0,0,,0,,1,0,0,0,84,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Jordan,100,15,16,3.9,15.5,3.8,0,0,0,,0,,1,0,0,0,99,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Jordan,112,12,15,5.8,13.5,5.1,0,0,0,,0,,1,0,0,0,111,6,6,2,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Jordan,112,0,12,,6,13.0,0,0,0,,0,,1,0,0,0,111,7,7,3,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Jordan,112,0,0,,6,13.0,0,0,0,,,,1,0,0,0,111,8,8,4,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Kazakhstan,36,36,0,1.0,36,1.0,0,0,0,1.0,0,1.0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Kazakhstan,44,8,36,3.1,22,3.1,3,3,0,,1.5,,0,0,0,0,41,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1
3/18/20,Kazakhstan,44,0,8,,4,7.2,3,0,3,,1.5,1.4,0,0,0,0,41,3,3,0,0,0,2,0,0,0,0,0,0,0,0,1
3/19/2020,Kazakhstan,52,8,0,3.6,4,7.2,0,-3,0,-0.7,-1.5,-1.4,0,0,0,0,52,4,4,0,0,0,3,0,0,0,0,0,0,0,0,1
3/20/2020,Kazakhstan,54,2,8,18.2,5,7.3,0,0,-3,,-1.5,,0,0,0,0,54,5,5,0,0,0,4,0,0,0,0,0,0,0,0,1
3/21/2020,Kazakhstan,60,6,2,6.3,4,9.5,0,0,0,,0,,0,0,0,0,60,6,6,0,0,0,5,0,0,0,0,0,0,0,0,1
3/22/2020,Kazakhstan,60,0,6,,3,14.0,0,0,0,,0,,0,0,0,0,60,7,7,0,0,0,6,0,0,0,0,0,0,0,0,1
3/23/2020,Kazakhstan,62,2,0,21.0,1,42.0,0,0,0,,,,0,0,0,0,62,8,8,0,0,0,7,0,0,0,0,0,0,0,0,1
3/17/20,Kenya,7,7,0,1.0,7,1.0,0,0,0,1.0,0,1.0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Kenya,7,0,7,,3.5,,0,0,0,,0,,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Kenya,7,0,0,,0,,0,0,0,,0,,0,0,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Kenya,7,0,0,,0,,0,0,0,,0,,0,0,0,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Kenya,7,0,0,,0,,0,0,0,,0,,0,0,0,0,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Kenya,15,8,0,0.6,4,1.2,0,0,0,,0,,0,0,0,0,15,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Kenya,15,0,8,,4,2.6,0,0,0,,0,,0,0,0,0,15,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Kenya,16,1,0,10.5,0.5,21.0,0,0,0,,,,0,0,0,0,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Kuwait,142,142,0,1.0,142,1.0,0,0,0,1.0,0,1.0,12,4,4,4,130,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3/18/20,Kuwait,148,6,142,15.2,74,15.2,0,0,0,,0,,15,4,4,4,133,2,2,2,0,0,0,0,0,0,0,2,0,0,0,1
3/18/20,Kuwait,148,0,6,,3,31.0,0,0,0,,0,,15,4,4,4,133,3,3,3,0,0,0,0,0,0,0,3,0,0,0,1
3/19/2020,Kuwait,159,11,0,8.5,5.5,16.9,0,0,0,,0,,18,5,5,4.5,141,4,4,4,0,0,0,0,0,0,0,4,1,0,0,1
3/20/2020,Kuwait,176,17,11,5.8,14,7.0,0,0,0,,0,,22,5,5,5,154,5,5,5,0,0,0,0,0,0,0,5,2,0,0,1
3/21/2020,Kuwait,188,12,17,9.0,14.5,7.4,0,0,0,,0,,27,5,5,5,161,6,6,6,0,0,0,0,0,0,0,6,3,0,0,1
3/22/2020,Kuwait,188,0,12,,6,18.8,0,0,0,,0,,30,5,5,5,158,7,7,7,0,0,0,0,0,0,0,7,4,0,0,1
3/23/2020,Kuwait,189,1,0,110.6,0.5,221.2,0,0,0,,,,30,5,5,5,159,8,8,8,0,0,0,0,0,0,0,8,5,0,0,1
3/18/20,Kyrgyzstan,3,3,0,1.0,3,1.0,0,0,0,1.0,0,1.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Kyrgyzstan,3,0,3,,1.5,,0,0,0,,0,,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Kyrgyzstan,6,3,0,0.7,1.5,1.4,0,0,0,,0,,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Kyrgyzstan,14,8,3,0.5,5.5,0.8,0,0,0,,0,,0,0,0,0,14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Kyrgyzstan,14,0,8,,4,2.5,0,0,0,,0,,0,0,0,0,14,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Kyrgyzstan,14,0,0,,0,,0,0,0,,0,,0,0,0,0,14,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Kyrgyzstan,16,2,0,4.9,1,9.8,0,0,0,,,,0,0,0,0,16,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Latvia,71,71,0,1.0,71,1.0,0,0,0,1.0,0,1.0,1,0,0,0,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Latvia,86,15,71,3.3,43,3.3,0,0,0,,0,,1,0,0,0,85,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Latvia,86,0,15,,7.5,7.9,0,0,0,,0,,1,0,0,0,85,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Latvia,111,25,0,2.4,12.5,4.8,0,0,0,,0,,1,0,0,0,110,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Latvia,124,13,25,5.9,19,4.1,0,0,0,,0,,1,0,0,0,123,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Latvia,139,15,13,5.7,14,6.2,0,0,0,,0,,1,0,0,0,138,6,6,3,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Latvia,139,0,15,,7.5,12.9,0,0,0,,0,,1,0,0,0,138,7,7,4,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Latvia,180,41,0,2.4,20.5,4.7,0,0,0,,,,1,0,0,0,179,8,8,5,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Lebanon,133,133,0,1.0,133,1.0,4,4,0,1.0,4,1.0,4,3,3,3,125,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
3/18/20,Lebanon,157,24,133,3.6,78.5,3.6,4,0,4,,2,,4,3,3,3,149,2,2,2,0,0,2,0,0,0,0,2,0,0,0,1
3/18/20,Lebanon,157,0,24,,12,8.7,4,0,0,,0,,4,3,3,3,149,3,3,3,0,0,3,0,0,0,0,3,0,0,0,1
3/19/2020,Lebanon,177,20,0,5.2,10,10.4,4,0,0,,0,,4,3,3,3,169,4,4,4,0,0,4,0,0,0,0,4,0,0,0,1
3/20/2020,Lebanon,230,53,20,2.2,36.5,3.2,4,0,0,,0,,4,3,3,3,222,5,5,5,0,0,5,0,0,0,0,5,0,0,0,1
3/21/2020,Lebanon,248,18,53,8.6,35.5,4.4,4,0,0,,0,,8,4,4,3.5,236,6,6,6,0,0,6,0,0,0,0,6,0,0,0,1
3/22/2020,Lebanon,248,0,18,,9,18.4,4,0,0,,0,,8,4,4,4,236,7,7,7,0,0,7,0,0,0,0,7,0,0,0,1
3/23/2020,Lebanon,267,19,0,8.7,9.5,17.4,4,0,0,,,,8,4,4,4,255,8,8,8,1,0,8,0,0,0,0,8,0,0,0,1
3/17/20,Liberia,2,2,0,1.0,2,1.0,0,0,0,1.0,0,1.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Liberia,2,0,2,,1,,0,0,0,,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Liberia,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Liberia,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Liberia,3,1,0,1.4,0.5,2.8,0,0,0,,0,,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Liberia,3,0,1,,0.5,4.2,0,0,0,,0,,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Liberia,3,0,0,,0,,0,0,0,,0,,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Liberia,3,0,0,,0,,0,0,0,,,,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Liechtenstein,28,28,0,1.0,28,1.0,0,0,0,1.0,0,1.0,0,0,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Liechtenstein,28,0,28,,14,,0,0,0,,0,,0,0,0,0,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Liechtenstein,28,0,0,,0,,0,0,0,,0,,0,0,0,0,28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Liechtenstein,28,0,0,,0,,0,0,0,,0,,0,0,0,0,28,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Liechtenstein,37,9,0,2.2,4.5,4.4,0,0,0,,0,,0,0,0,0,37,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Liechtenstein,37,0,9,,4.5,5.8,0,0,0,,0,,0,0,0,0,37,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Liechtenstein,37,0,0,,0,,0,0,0,,0,,0,0,0,0,37,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Liechtenstein,46,9,0,2.9,4.5,5.8,0,0,0,,,,0,0,0,0,46,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Lithuania,34,34,0,1.0,34,1.0,0,0,0,1.0,0,1.0,1,1,1,1,33,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3/18/20,Lithuania,48,14,34,1.7,24,1.7,0,0,0,,0,,1,1,1,1,47,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1
3/18/20,Lithuania,48,0,14,,7,4.7,0,0,0,,0,,1,1,1,1,47,3,3,0,0,0,0,0,0,0,0,3,0,0,0,1
3/19/2020,Lithuania,63,15,0,2.2,7.5,4.4,0,0,0,,0,,1,1,1,1,62,4,4,0,0,0,0,0,0,0,0,4,0,0,0,1
3/20/2020,Lithuania,99,36,15,1.2,25.5,1.7,1,1,0,,0.5,,1,1,1,1,97,5,5,0,0,0,1,0,0,0,0,5,0,0,0,1
3/21/2020,Lithuania,143,44,36,1.5,40,1.7,1,0,1,,0.5,1.4,1,1,1,1,141,6,6,1,0,0,2,0,0,0,0,6,0,0,0,1
3/22/2020,Lithuania,143,0,44,,22,4.5,1,0,0,,0,,1,1,1,1,141,7,7,2,0,0,3,0,0,0,0,7,0,0,0,1
3/23/2020,Lithuania,154,11,0,9.0,5.5,17.9,1,0,0,,,,1,1,1,1,152,8,8,3,0,0,4,0,0,0,0,8,0,0,0,1
3/17/20,Luxembourg,203,203,0,1.0,203,1.0,2,2,0,1.0,2,1.0,0,1,1,1,201,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
3/18/20,Luxembourg,335,132,203,1.1,167.5,1.1,4,2,2,0.7,2,0.7,0,1,1,1,331,2,2,2,1,0,2,0,0,0,0,2,0,0,0,1
3/18/20,Luxembourg,335,0,132,,66,3.5,4,0,2,,1,2.8,0,1,1,1,331,3,3,3,2,0,3,0,0,0,0,3,0,0,0,1
3/19/2020,Luxembourg,484,149,0,1.6,74.5,3.1,5,1,0,2.8,0.5,5.6,6,1,1,1,473,4,4,4,3,0,4,1,0,0,0,4,0,0,0,1
3/20/2020,Luxembourg,670,186,149,1.8,167.5,2.0,8,3,1,1.2,2,1.8,6,1,1,1,656,5,5,5,4,0,5,2,0,0,0,5,0,0,0,1
3/21/2020,Luxembourg,798,128,186,3.6,157,2.9,8,0,3,,1.5,3.7,6,3,3,2,784,6,6,6,5,0,6,3,0,0,0,6,0,0,0,1
3/22/2020,Luxembourg,798,0,128,,64,8.6,8,0,0,,0,,6,3,3,3,784,7,7,7,6,0,7,4,0,0,0,7,0,0,0,1
3/23/2020,Luxembourg,798,0,0,,64,8.6,8,0,0,,,,6,3,3,3,784,8,8,8,7,0,8,5,0,0,0,8,0,0,0,1
3/17/20,Macao,17,17,0,1.0,17,1.0,0,0,0,1.0,0,1.0,10,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Macao,17,0,17,,8.5,,0,0,0,,0,,10,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Macao,17,0,0,,0,,0,0,0,,0,,10,0,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Macao,17,0,0,,0,,0,0,0,,0,,10,0,0,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Macao,19,2,0,2.5,1,4.9,0,0,0,,0,,10,0,0,0,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Macao,22,3,2,2.1,2.5,2.5,0,0,0,,0,,10,0,0,0,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Macao,22,0,3,,1.5,5.6,0,0,0,,0,,10,0,0,0,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Macao,24,2,0,4.2,1,8.4,0,0,0,,,,10,0,0,0,14,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Madagascar,3,3,0,1.0,3,1.0,0,0,0,1.0,0,1.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2020,Madagascar,3,0,3,,1.5,,0,0,0,,0,,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Madagascar,3,0,0,,0,,0,0,0,,0,,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Madagascar,12,9,0,0.2,4.5,0.5,0,0,0,,,,0,0,0,0,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Malaysia,790,790,0,1.0,790,1.0,2,2,0,1.0,2,1.0,49,10,10,10,739,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
3/18/20,Malaysia,900,110,790,4.7,450,4.7,2,0,2,,1,,60,15,15,12.5,838,2,2,2,2,0,2,0,0,0,0,2,2,0,0,1
3/18/20,Malaysia,900,0,110,,55,10.7,2,0,0,,0,,60,15,15,15,838,3,3,3,3,0,3,0,0,0,0,3,3,0,0,1
3/19/2020,Malaysia,1030,130,0,4.5,65,9.0,3,1,0,1.4,0.5,2.8,75,15,15,15,952,4,4,4,4,1,4,0,0,0,0,4,4,0,0,1
3/20/2020,Malaysia,1183,153,130,4.4,141.5,4.7,8,5,1,0.4,3,0.7,87,26,26,20.5,1088,5,5,5,5,2,5,1,0,0,0,5,5,0,0,1
3/21/2020,Malaysia,1306,123,153,6.2,138,5.5,10,2,5,2.8,3.5,1.6,114,26,26,26,1182,6,6,6,6,3,6,2,0,0,0,6,6,0,0,1
3/22/2020,Malaysia,1306,0,123,,61.5,13.5,10,0,2,,1,7.0,139,26,26,26,1157,7,7,7,7,4,7,3,0,0,0,7,7,0,0,1
3/23/2020,Malaysia,1518,212,0,3.8,106,7.6,14,4,0,1.8,2,3.5,159,57,57,41.5,1345,8,8,8,8,5,8,4,0,0,0,8,8,0,0,1
3/17/20,Maldives,13,13,0,1.0,13,1.0,0,0,0,1.0,0,1.0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Maldives,13,0,13,,6.5,,0,0,0,,0,,0,0,0,0,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Maldives,13,0,0,,0,,0,0,0,,0,,0,0,0,0,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Maldives,13,0,0,,0,,0,0,0,,0,,0,0,0,0,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Maldives,13,0,0,,0,,0,0,0,,0,,2,0,0,0,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Maldives,13,0,0,,0,,0,0,0,,0,,3,0,0,0,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Maldives,13,0,0,,0,,0,0,0,,0,,3,0,0,0,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Maldives,13,0,0,,0,,0,0,0,,,,5,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Malta,48,48,0,1.0,48,1.0,0,0,0,1.0,0,1.0,2,0,0,0,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Malta,53,5,48,6.4,26.5,6.4,0,0,0,,0,,2,0,0,0,51,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Malta,53,0,5,,2.5,14.3,0,0,0,,0,,2,0,0,0,51,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
