Date,Country,State,ConfirmedToDate,NewConfirmed,PrevNewConfirmed,DaysToDouble_New,NewConfirmed_2DayAvg,DaysToDouble_2DayAvg,DeathsToDate,NewDeaths,PrevNewDeaths,DaysToDoubleDeath_New,NewDeaths_2DayAvg,DaysToDoubleDeath_2DayAvg,Recovered,ActiveCases,DaysIn,DaysIn5,DaysIn100,DaysIn250,DaysIn1000,DaysInDeaths,DaysInDeaths5,DaysInDeaths100,DaysInDeaths250,DaysInDeaths1000,ConfirmedSource,DeathsSource,RecoveredSource
1/26/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/27/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/28/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/29/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/30/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/31/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/1/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/2/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/3/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/4/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/5/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/6/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/7/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/8/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/9/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/10/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/11/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/12/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/13/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/14/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/15/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/16/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/17/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/18/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/19/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/20/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/21/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/22/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/23/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/24/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/25/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/26/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/27/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/28/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/29/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/1/20,Andorra,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/2/20,Andorra,total,1,1,0,,0.5,,0,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/3/20,Andorra,total,1,0,1,,0.5,1.4,0,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/4/20,Andorra,total,1,0,0,,0,,0,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/5/20,Andorra,total,1,0,0,,0,,0,0,0,,0,,0,1,4,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/6/20,Andorra,total,1,0,0,,0,,0,0,0,,0,,0,1,5,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/7/20,Andorra,total,1,0,0,,0,,0,0,0,,0,,0,1,6,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/8/20,Andorra,total,1,0,0,,0,,0,0,0,,0,,0,1,7,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/9/20,Andorra,total,1,0,0,,0,,0,0,0,,0,,0,1,8,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/10/20,Andorra,total,1,0,0,,0,,0,0,0,,0,,0,1,9,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/11/20,Andorra,total,1,0,0,,0,,0,0,0,,0,,0,1,10,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/12/20,Andorra,total,1,0,0,,0,,0,0,0,,0,,1,0,11,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/13/20,Andorra,total,1,0,0,,0,,0,0,0,,0,,1,0,12,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU-Prev
3/14/20,Andorra,total,1,0,0,,0,,0,0,0,,0,,1,0,13,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/15/20,Andorra,total,1,0,0,,0,,0,0,0,,0,,1,0,14,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/16/20,Andorra,total,2,1,0,,0.5,,0,0,0,,0,,1,1,15,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/17/20,Andorra,total,53,51,1,0.0,26,0.0,0,0,0,,0,,1,52,16,1,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/18/20,Andorra,total,74,21,51,1.7,36,1.0,0,0,0,,0,,1,73,17,2,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/19/20,Andorra,total,75,1,21,51.1,11,4.6,0,0,0,,0,,1,74,18,3,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/20/20,Andorra,total,88,13,1,4.0,7,7.4,0,0,0,,0,,1,87,19,4,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/21/20,Andorra,total,113,25,13,2.4,19,3.2,1,1,0,,0.5,,1,111,20,5,1,0,0,1,0,0,0,0,Multiple,World,Multiple
3/22/20,Andorra,total,113,0,25,,12.5,6.2,1,0,1,,0.5,1.4,1,111,21,6,2,0,0,2,0,0,0,0,Multiple,Multiple,Multiple
3/23/2020,Andorra,total,133,20,0,3.9,10,7.8,1,0,0,,,1.4,1,131,22,7,3,0,0,3,0,0,0,0,Multiple,Multiple,Multiple
1/22/20,Antigua and Barbuda,total,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/23/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/24/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/25/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/26/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/27/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/28/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/29/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/30/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/31/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/1/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/2/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/3/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/4/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/5/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/6/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/7/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/8/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/9/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/10/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/11/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/12/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/13/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/14/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/15/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/16/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/17/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/18/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/19/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/20/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/21/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/22/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/23/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/24/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/25/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/26/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/27/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/28/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/29/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/1/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/2/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/3/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/4/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/5/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/6/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/7/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/8/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/9/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/10/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/11/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/12/20,Antigua and Barbuda,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/13/20,Antigua and Barbuda,total,1,1,0,,0.5,,0,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/14/20,Antigua and Barbuda,total,1,0,1,,0.5,1.4,0,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/15/20,Antigua and Barbuda,total,1,0,0,,0,,0,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/16/20,Antigua and Barbuda,total,1,0,0,,0,,0,0,0,,0,,0,1,4,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/17/20,Antigua and Barbuda,total,1,0,0,,0,,0,0,0,,0,,0,1,5,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/18/20,Antigua and Barbuda,total,1,0,0,,0,,0,0,0,,0,,0,1,6,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/19/20,Antigua and Barbuda,total,1,0,0,,0,,0,0,0,,0,,0,1,7,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/20/20,Antigua and Barbuda,total,1,0,0,,0,,0,0,0,,0,,0,1,8,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/21/20,Antigua and Barbuda,total,1,0,0,,0,,0,0,0,,0,,0,1,9,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/22/20,Antigua and Barbuda,total,1,0,0,,0,,0,0,0,,0,,0,1,10,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/23/2020,Antigua and Barbuda,total,1,0,0,,0,,0,0,0,,,,0,1,11,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
1/22/20,Argentina,total,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/23/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/24/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/25/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/26/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/27/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/28/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/29/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/30/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/31/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/1/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/2/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/3/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/4/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/5/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/6/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/7/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/8/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/9/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/10/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/11/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/12/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/13/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/14/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/15/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/16/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/17/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/18/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/19/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/20/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/21/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/22/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/23/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/24/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/25/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/26/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/27/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/28/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/29/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/1/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/2/20,Argentina,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/3/20,Argentina,total,1,1,0,,0.5,,0,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/4/20,Argentina,total,1,0,1,,0.5,1.4,0,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/5/20,Argentina,total,1,0,0,,0,,0,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/6/20,Argentina,total,2,1,0,0.7,0.5,1.4,0,0,0,,0,,0,2,4,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/7/20,Argentina,total,8,6,1,0.2,3.5,0.4,0,0,0,,0,,0,8,5,1,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/8/20,Argentina,total,12,4,6,1.4,5,1.1,1,1,0,,0.5,,0,11,6,2,0,0,0,1,0,0,0,0,JHU,JHU,JHU
3/9/20,Argentina,total,12,0,4,,2,3.8,1,0,1,,0.5,1.4,0,11,7,3,0,0,0,2,0,0,0,0,JHU,JHU,JHU
3/10/20,Argentina,total,17,5,0,1.5,2.5,3.1,1,0,0,,0,,0,16,8,4,0,0,0,3,0,0,0,0,JHU,JHU,JHU
3/11/20,Argentina,total,19,2,5,5.6,3.5,3.2,1,0,0,,0,,0,18,9,5,0,0,0,4,0,0,0,0,JHU,JHU,JHU
3/12/20,Argentina,total,19,0,2,,1,12.6,1,0,0,,0,,0,18,10,6,0,0,0,5,0,0,0,0,JHU,JHU,JHU
3/13/20,Argentina,total,31,12,0,1.1,6,2.1,2,1,0,0.7,0.5,1.4,0,29,11,7,0,0,0,6,0,0,0,0,JHU,JHU,JHU
3/14/20,Argentina,total,34,3,12,6.8,7.5,2.7,2,0,1,,0.5,2.8,1,31,12,8,0,0,0,7,0,0,0,0,JHU,JHU,JHU
3/15/20,Argentina,total,45,11,3,2.0,7,3.1,2,0,0,,0,,1,42,13,9,0,0,0,8,0,0,0,0,JHU,JHU,JHU
3/16/20,Argentina,total,56,11,11,2.7,11,2.7,2,0,0,,0,,1,53,14,10,0,0,0,9,0,0,0,0,JHU,JHU,JHU
3/17/20,Argentina,total,97,41,11,0.9,26,1.4,2,0,0,,0,,3,92,15,11,0,0,0,10,0,0,0,0,Multiple,Multiple,Multiple
3/18/20,Argentina,total,128,31,41,2.1,36,1.8,3,1,0,1.4,0.5,2.8,3,122,16,12,1,0,0,11,0,0,0,0,Multiple,Multiple,Multiple
3/19/20,Argentina,total,158,30,31,2.8,30.5,2.8,3,0,1,,0.5,4.2,3,152,17,13,2,0,0,12,0,0,0,0,Multiple,Multiple,Multiple
3/20/20,Argentina,total,158,0,30,,15,7.1,4,1,0,2.1,0.5,4.2,3,151,18,14,3,0,0,13,0,0,0,0,Multiple,World,Multiple
3/21/20,Argentina,total,266,108,0,1.0,54,2.0,4,0,1,,0.5,5.6,27,235,19,15,4,1,0,14,0,0,0,0,Multiple,Multiple,Multiple
3/22/20,Argentina,total,266,0,108,,54,3.0,4,0,0,,0,,27,235,20,16,5,2,0,15,0,0,0,0,Multiple,Multiple,Multiple
3/23/2020,Argentina,total,266,0,0,,54,3.0,4,0,0,,,,27,235,21,17,6,3,0,16,0,0,0,0,Multiple,Multiple,Multiple
1/22/20,Armenia,total,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/23/20,Armenia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/24/20,Armenia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/25/20,Armenia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/26/20,Armenia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/27/20,Armenia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
